Source	Interaction	Target
Tbx21	->	1700025G04Rik
Tbx21	->	Anxa2
Tbx21	->	Atp8b2
Tbx21	->	Bcl2
Tbx21	->	Ccl3
Tbx21	->	Ccl4
Tbx21	->	Cd44
Tbx21	->	Clec2i
Tbx21	->	Ctla2a
Tbx21	->	Cxcr3
Tbx21	->	Dao
Tbx21	->	Dph3
Tbx21	->	Il2rb
Tbx21	->	Itgb1
Tbx21	->	Lyst
Tbx21	->	Nkg7
Tbx21	->	Plek
Tbx21	->	Ptges
Tbx21	->	Runx3
Tbx21	->	S100a6
Tbx21	->	Tbx21
Tbx21	->	Wscd1
Tbx21	->	Xcl1
Tbx21	->	Xkr6
Tbx21	->	Crygn
Tbx21	->	P4ha2
Tbx21	->	Pcdhgb7
Tbx21	->	Plekhh3
Tbx21	->	Rab39b
Tbx21	->	Smoc1
Tbx21	->	Src
Tbx21	->	Ttc16
Tbx21	->	Dnaja1
Tbx21	->	Nop56
Tbx21	->	Nr4a2
Tbx21	->	Rbms1
Tbx21	->	Sertad1
Tbx21	->	Tbx21
Hmgb2	->	Cdc25b
Hmgb2	->	Fscn1
Hmgb2	->	Hmgn2
Hmgb2	->	Rplp0
Hmgb2	->	Slc43a1
Hmgb2	->	Srsf2
Zfp433	->	Gnas
Zfp433	->	Nxn
Zfp433	->	Rapgef4
Zfp433	->	Fam83a
Zfp433	->	Hmgn2
Sap30	->	Hmgb2
Sap30	->	Kdm5b
Sap30	->	Gapdh
Sap30	->	Hmgb2
Sap30	->	Tpst1
E4f1	->	Adrbk1
E4f1	->	AU019823
E4f1	->	Cxcr6
E4f1	->	Gfod2
E4f1	->	Nme1
E4f1	->	E4f1
E4f1	->	1700084E18Rik
E4f1	->	E4f1
E4f1	->	Gstcd
E4f1	->	Mapk8ip3
E4f1	->	Moap1
E4f1	->	Pms2
E4f1	->	Slc10a3
Eomes	->	Eomes
Eomes	->	Ewsr1
Eomes	->	Gnas
Eomes	->	Gpr174
Eomes	->	Gzmk
Eomes	->	Hmga1
Eomes	->	Ikzf2
Eomes	->	Il10ra
Eomes	->	Nsg2
Eomes	->	Pdcd4
Eomes	->	Sh2d1a
Eomes	->	Tox
Eomes	->	Ttll4
Eomes	->	Wipf3
Eomes	->	Zfp182
Eomes	->	Abtb2
Eomes	->	Adal
Eomes	->	Amotl2
Eomes	->	Eomes
Eomes	->	Fgd4
Eomes	->	Gzmk
Eomes	->	Itga4
Eomes	->	Klk1b27
Eomes	->	Ncoa3
Eomes	->	Pls3
Eomes	->	Rnf145
Eomes	->	Sh2d1a
Eomes	->	Slc17a6
Eomes	->	Tmem29
Eomes	->	Ccr5
Eomes	->	Coro2a
Eomes	->	Ctbp2
Eomes	->	Ctla2a
Eomes	->	Dcaf11
Eomes	->	Eomes
Eomes	->	Fkbp1b
Eomes	->	Il2rb
Eomes	->	Lyst
Eomes	->	Nkg7
Eomes	->	Pabpc4
Eomes	->	Rnf44
Eomes	->	Rps27l
Eomes	->	Samd3
Eomes	->	St3gal6
Eomes	->	Wdr95
Eomes	->	Xcl1
Runx3	->	Acvr2b
Runx3	->	Aplf
Runx3	->	Bend4
Runx3	->	Cdk7
Runx3	->	Ctla4
Runx3	->	Dtwd2
Runx3	->	Emb
Runx3	->	Fli1
Runx3	->	Gas7
Runx3	->	Gpr183
Runx3	->	Grhl1
Runx3	->	Hdlbp
Runx3	->	Hnrnpc
Runx3	->	Lbr
Runx3	->	Lin28b
Runx3	->	Osbpl1a
Runx3	->	Pan2
Runx3	->	Pigb
Runx3	->	Plscr1
Runx3	->	Rfx8
Runx3	->	Runx3
Runx3	->	Sla2
Runx3	->	Wac
Runx3	->	Ypel1
Runx3	->	1700025G04Rik
Runx3	->	Ankrd44
Runx3	->	Atp2b4
Runx3	->	Ccl5
Runx3	->	Dcaf15
Runx3	->	Hopx
Runx3	->	Runx3
Runx3	->	Cntnap1
Runx3	->	Cpne2
Runx3	->	Dusp14
Runx3	->	Fam83g
Runx3	->	Igfbp7
Runx3	->	Lipo1
Runx3	->	Ptpn5
Runx3	->	Rcor2
Runx3	->	Runx3
Runx3	->	Tspan6
Runx2	->	B3gnt3
Runx2	->	Bptf
Runx2	->	Cpsf6
Runx2	->	Lyst
Runx2	->	Mpzl1
Runx2	->	Runx2
Runx2	->	Smchd1
Runx2	->	Spag9
Runx2	->	Spata13
Runx2	->	Ss18
Runx2	->	Ust
Runx2	->	Zfp110
Runx2	->	Irf4
Runx2	->	Phactr4
Runx2	->	Runx2
Runx2	->	1700025G04Rik
Runx2	->	Ahnak
Runx2	->	Bcar3
Runx2	->	Bcl2l11
Runx2	->	Ccl5
Runx2	->	Lyst
Runx2	->	Padi2
Runx2	->	Runx2
Runx2	->	Wdr95
Runx2	->	Klrk1
Runx2	->	Nedd9
Runx2	->	Nfkb2
Runx2	->	Runx2
Runx2	->	Ubash3a
Gtf2f1	->	Cpe
Gtf2f1	->	Gtf2f1
Gtf2f1	->	Pard6a
Gtf2f1	->	Pias1
Gtf2f1	->	Taok3
Gtf2f1	->	Vim
Gtf2f1	->	Gabpb1
Gtf2f1	->	Gtf2f1
Gtf2f1	->	Med6
Gtf2f1	->	Nars
Gtf2f1	->	Sh3bgrl
Gtf2f1	->	Stk19
Gtf2f1	->	Wdr44
Snai3	->	Atxn7l2
Snai3	->	Chrnb2
Snai3	->	Cpne3
Snai3	->	Dmap1
Snai3	->	Il15ra
Snai3	->	Slc20a2
Snai3	->	Snai3
Snai3	->	Spink13
Snai3	->	Trim14
Snai3	->	Arhgef6
Snai3	->	Cmtm7
Snai3	->	Hibadh
Snai3	->	Kcnip2
Snai3	->	Kdm4c
Snai3	->	Mast1
Snai3	->	Mmp11
Snai3	->	Rusc2
Snai3	->	Snai3
Snai3	->	Susd3
Srebf2	->	0610010K14Rik
Srebf2	->	Adnp2
Srebf2	->	Chd3
Srebf2	->	Kdm1a
Srebf2	->	Pax3
Srebf2	->	Srebf2
Srebf2	->	Stox2
Srebf2	->	Calr
Srebf2	->	Cyp51
Srebf2	->	Dcaf13
Srebf2	->	Eif2s1
Srebf2	->	Hey1
Srebf2	->	Mt2
Srebf2	->	Nxn
Srebf2	->	Pcyt2
Srebf2	->	Rsu1
Srebf2	->	Snora30
Srebf2	->	Spef1
Srebf2	->	Srebf2
Srebf2	->	Tomt
Srebf2	->	Ubtf
Srebf2	->	Usf2
Srebf2	->	Wbp1
Srebf2	->	Cand1
Srebf2	->	Casp8ap2
Srebf2	->	Dennd5a
Srebf2	->	Ehd1
Srebf2	->	Klf3
Srebf2	->	Mmachc
Srebf2	->	Nup214
Srebf2	->	Nupr1
Srebf2	->	Slc16a1
Srebf2	->	Srebf2
Srebf2	->	Vma21
Srebf2	->	Wdtc1
Srebf2	->	Xpo4
Srebf2	->	1110008F13Rik
Srebf2	->	Ctif
Srebf2	->	D030047H15Rik
Srebf2	->	Hsd17b7
Srebf2	->	Insl3
Srebf2	->	Jarid2
Srebf2	->	Mdm4
Srebf2	->	Necap1
Srebf2	->	Shpk
Srebf2	->	Slain2
Srebf2	->	Sos2
Srebf2	->	Srebf2
Srebf2	->	Tbc1d2
Srebf2	->	Tet2
Srebf2	->	Trappc8
Srebf2	->	Trim39
Srebf2	->	Clec3b
Srebf2	->	Rif1
Srebf2	->	S100a4
Srebf2	->	Srebf2
Srebf2	->	Ywhaq
Maf	->	Ankrd22
Maf	->	Ccr2
Maf	->	Cd4
Maf	->	Cdkn1a
Maf	->	Clcn5
Maf	->	Gas7
Maf	->	Havcr2
Maf	->	Il10
Maf	->	Pik3ap1
Maf	->	Snx9
Maf	->	Tjp1
Maf	->	Asap1
Maf	->	Cd40lg
Maf	->	Cpeb4
Maf	->	Gm12070
Maf	->	Ky
Maf	->	Trerf1
Maf	->	Xpot
Maf	->	Zbtb16
Rarb	->	Rarb
Rarb	->	Tssk4
Rarb	->	Ap1g2
Rarb	->	Pdp1
Rarb	->	Rarb
Rarb	->	Tmem116
Rarb	->	Tmem198
Rarb	->	B630005N14Rik
Rarb	->	C2cd2
Rarb	->	Daam1
Rarb	->	Hdhd3
Rarb	->	Msl3l2
Rarb	->	Rarb
Rarb	->	Rora
Rarb	->	Trpt1
Rarb	->	Xylt1
Rarb	->	Zfp687
Rara	->	Cish
Rara	->	Egfl8
Rara	->	Gsdmd
Rara	->	Nsmce4a
Rara	->	Rara
Rara	->	Zfp831
Rara	->	Rara
Rara	->	Sema6d
Rara	->	BC005537
Rara	->	Rara
Rara	->	Tagln2
Rara	->	Arhgap25
Rara	->	Glis3
Rara	->	Itgb1bp2
Rara	->	Map6d1
Rara	->	Pglyrp1
Rara	->	Ptpn21
Rara	->	Rara
Rara	->	Rsph9
Rara	->	Sec24c
Rara	->	Selm
Rara	->	Slc43a1
Rara	->	Srsf4
Rara	->	Trim72
Rara	->	Zc3h12b
Rara	->	AB124611
Rara	->	Rara
Rara	->	Tmem167b
Nono	->	Arhgap4
Nono	->	Arhgap9
Nono	->	Bzw1
Nono	->	Gpr179
Nono	->	Itm2c
Nono	->	Rpa2
Nono	->	Uba1
Zfp821	->	Chic2
Zfp821	->	Gramd1c
Zfp821	->	Setbp1
Zfp821	->	Zc3h8
Zfp821	->	Gas7
Zfp821	->	Gm10125
Zfp821	->	Gpr19
Zfp821	->	Megf11
Zfp821	->	Mier3
Zfp821	->	Plscr3
Zfp821	->	Rnf122
Zfp821	->	St3gal5
Zfp821	->	Tmem51
Zfp821	->	Zfp821
Zfp821	->	Adarb2
Zfp821	->	Hpcal4
Zfp821	->	Pou2f2
Zfp821	->	Spp1
Zfp821	->	Zfp821
Srf	->	Adrb2
Srf	->	Chpf2
Srf	->	Hipk3
Srf	->	Srf
Srf	->	Asb11
Srf	->	Cdadc1
Srf	->	Dnajc21
Srf	->	Lrrc14
Srf	->	Pfas
Srf	->	Ppfia4
Srf	->	Rtn4rl2
Srf	->	Slc11a2
Srf	->	Slc25a15
Srf	->	Snord17
Srf	->	Srf
Srf	->	Atp10a
Srf	->	B3gnt2
Srf	->	Brca2
Srf	->	Cdk6
Srf	->	Gemin7
Srf	->	Gm16378
Srf	->	Has3
Srf	->	Hes1
Srf	->	Inf2
Srf	->	Jazf1
Srf	->	Lmo2
Srf	->	Mrps10
Srf	->	Mylpf
Srf	->	Phf20
Srf	->	Pik3ap1
Srf	->	Plp1
Srf	->	Rnf215
Srf	->	Srf
Srf	->	Syvn1
Srf	->	Ubash3b
Srf	->	Wdr60
Srf	->	Zfp113
Srf	->	Arhgef2
Srf	->	Hist1h4c
Srf	->	Mboat7
Srf	->	Osbpl11
Srf	->	Per2
Srf	->	Pon3
Srf	->	Rin3
Srf	->	Srf
Zfp959	->	Agfg2
Zfp959	->	Ccdc126
Zfp959	->	Chn2
Zfp959	->	Ipo5
Zfp959	->	Sspo
Zfp959	->	Gm10052
Zfp961	->	Poc1a
Zfp961	->	Cyb5r1
Zfp961	->	Dhx8
Zfp961	->	Epas1
Zfp961	->	Hist2h4
Zfp961	->	P4hb
Zfp961	->	Pls3
Zfp961	->	Tbc1d22a
Zfp961	->	Zfp961
Stat5a	->	Comtd1
Stat5a	->	Dock2
Stat5a	->	Ece2
Stat5a	->	Hsd17b7
Stat5a	->	Stat5a
Stat5a	->	Cdkn1a
Stat5a	->	Hspd1
Stat5a	->	Dlc1
Stat5a	->	Gcnt1
Stat5a	->	Stat5a
Tbp	->	Fam117a
Tbp	->	Gldc
Tbp	->	Hist1h3d
Tbp	->	Ogt
Tbp	->	Rnf40
Tbp	->	Sar1b
Tbp	->	Stom
Tbp	->	Suz12
Tbp	->	Tbp
Tbp	->	Zhx2
Tbp	->	Bzw1
Tbp	->	Dnajc16
Tbp	->	Hist1h2ah
Tbp	->	Itpr2
Tbp	->	Med28
Tbp	->	Ptk7
Tbp	->	Slc25a12
Tbp	->	Tbp
Tbp	->	Ap4e1
Tbp	->	Cd160
Tbp	->	Dusp16
Tbp	->	Grap
Tbp	->	Hbegf
Tbp	->	Hey1
Tbp	->	Pfkfb2
Tbp	->	Snrnp70
Tbp	->	Tbc1d24
Tbp	->	Tm4sf19
Tbp	->	2410004B18Rik
Tbp	->	Calm2
Tbp	->	Chd2
Tbp	->	Eln
Tbp	->	Hipk3
Tbp	->	Phyhipl
Tbp	->	Tbp
Tbp	->	Xkr6
Uqcrb	->	Atf1
Uqcrb	->	Atg4b
Uqcrb	->	Atp6v0b
Uqcrb	->	Csnk2a1
Uqcrb	->	Derl1
Uqcrb	->	Edem1
Uqcrb	->	Efhd2
Uqcrb	->	Eif1ax
Uqcrb	->	H2-M3
Uqcrb	->	Ndufa1
Uqcrb	->	Pafah1b2
Uqcrb	->	Phf21a
Uqcrb	->	Ptpn9
Uqcrb	->	Pwwp2b
Uqcrb	->	Rab40c
Uqcrb	->	Rexo2
Uqcrb	->	Rlim
Uqcrb	->	Set
Uqcrb	->	Sf3b5
Uqcrb	->	Smarca5
Uqcrb	->	Ssr4
Uqcrb	->	Tssc4
Uqcrb	->	Ywhaq
Trp73	->	Hells
Trp73	->	Ints7
Trp73	->	Prkcdbp
Trp73	->	Topbp1
Trp73	->	Msmp
Trp73	->	Prr15
Trp73	->	Rgs8
Trp73	->	Trp73
Tead1	->	Fam83g
Tead1	->	Fam84a
Tead1	->	Gas7
Tead1	->	Gxylt2
Tead1	->	Kcnk3
Tead1	->	Sord
Tead1	->	Stmn1
Tead1	->	Tead1
Tead1	->	Wdr38
Gfi1	->	2010111I01Rik
Gfi1	->	Gfi1
Gfi1	->	Hlx
Gfi1	->	Mxra8
Gfi1	->	Prps1
Gfi1	->	Zfp827
Gfi1	->	Efnb2
Gfi1	->	Gfi1
E2f6	->	Dmxl2
E2f6	->	E2f6
E2f6	->	Gas2
E2f6	->	Gm3696
E2f6	->	Gmeb2
E2f6	->	Gpatch8
E2f6	->	Magoh
E2f6	->	Parp6
E2f6	->	Pou4f1
E2f6	->	Ptger1
E2f6	->	Slc37a1
E2f6	->	Tmem150a
E2f6	->	Trappc8
E2f6	->	Dctd
E2f6	->	E2f6
E2f6	->	Exoc4
E2f6	->	Hhex
E2f6	->	Hist1h2ak
E2f6	->	Jdp2
E2f6	->	Uhrf2
E2f6	->	Zwilch
E2f6	->	Cdkn2a
E2f6	->	Shb
E2f6	->	Asf1a
E2f6	->	Klf16
E2f6	->	Mms19
E2f6	->	Star
E2f6	->	Tyms
E2f6	->	Zcwpw1
Mxd3	->	Cpne2
Mxd3	->	Gm7609
Mxd3	->	Klk1b11
Mxd3	->	Klk1b27
Mxd3	->	Lig1
Mxd3	->	Mpg
Mxd3	->	Slc36a1
Mxd3	->	Xcr1
Mxd3	->	AA467197
Mxd3	->	Fgfrl1
Mxd3	->	Lrsam1
Mxd3	->	Myo10
Nfe2	->	Lcorl
Nfe2	->	Nfe2
Nfe2	->	Slamf1
Nfe2	->	Synrg
Nfe2	->	Zbtb42
Nfe2	->	Hesx1
Nfe2	->	Ltf
Nfe2	->	Nfe2
Nfe2	->	Spred2
Vezf1	->	Gna15
Vezf1	->	Laptm5
Vezf1	->	Vezf1
Vezf1	->	Cdkn1c
Vezf1	->	Frmd5
Vezf1	->	Polr2a
Vezf1	->	Sbno1
Vezf1	->	Tgif1
Vezf1	->	Vezf1
Vezf1	->	Flt1
Vezf1	->	Ythdf3
Zmiz1	->	Afg3l1
Zmiz1	->	Anxa2
Zmiz1	->	Ap3b1
Zmiz1	->	B4galnt1
Zmiz1	->	Bard1
Zmiz1	->	Calm1
Zmiz1	->	Calr
Zmiz1	->	Cat
Zmiz1	->	Cbx1
Zmiz1	->	Ccar1
Zmiz1	->	Ccnd3
Zmiz1	->	Cfdp1
Zmiz1	->	Chst15
Zmiz1	->	Ctsb
Zmiz1	->	Dek
Zmiz1	->	Ergic1
Zmiz1	->	Foxp3
Zmiz1	->	Gpank1
Zmiz1	->	Hnrnpu
Zmiz1	->	Hsd11b2
Zmiz1	->	Ilkap
Zmiz1	->	Irf8
Zmiz1	->	Mea1
Zmiz1	->	Nedd9
Zmiz1	->	Nr1d2
Zmiz1	->	Nrgn
Zmiz1	->	Pacsin3
Zmiz1	->	Sec31a
Zmiz1	->	Sik2
Zmiz1	->	Tank
Zmiz1	->	Zmiz1
Zmiz1	->	Bcl2
Zmiz1	->	Bcl2l1
Zmiz1	->	Ddit4
Zmiz1	->	Ddx6
Zmiz1	->	Gnb1
Zmiz1	->	Prrc2a
Zmiz1	->	Rara
Zmiz1	->	Rc3h1
Zmiz1	->	Rest
Zmiz1	->	Rrbp1
Zmiz1	->	Sept9
Zmiz1	->	Sf1
Zmiz1	->	Stk10
Zmiz1	->	Vim
Zmiz1	->	Zmiz1
Zmiz1	->	Arrb2
Zmiz1	->	Ckb
Zmiz1	->	Cnbp
Zmiz1	->	Coro2a
Zmiz1	->	Cplx3
Zmiz1	->	Dctd
Zmiz1	->	Egr1
Zmiz1	->	Gart
Zmiz1	->	Mybl1
Zmiz1	->	Os9
Zmiz1	->	Padi2
Zmiz1	->	Pdcd1
Zmiz1	->	Pik3ap1
Zmiz1	->	Pip4k2b
Zmiz1	->	Sema6c
Zmiz1	->	Tbx1
Zmiz1	->	Tln1
Zmiz1	->	Vasp
Zmiz1	->	Zmiz1
Zmiz1	->	Adam8
Zmiz1	->	Apbb2
Zmiz1	->	Aven
Zmiz1	->	B3gnt5
Zmiz1	->	Bach1
Zmiz1	->	Bnip3l
Zmiz1	->	Cav2
Zmiz1	->	Ccdc50
Zmiz1	->	Ctnna1
Zmiz1	->	Cxcr5
Zmiz1	->	Dck
Zmiz1	->	Dscc1
Zmiz1	->	Ehbp1l1
Zmiz1	->	Ell2
Zmiz1	->	Epn1
Zmiz1	->	Exoc2
Zmiz1	->	Fam160b1
Zmiz1	->	Fbxw7
Zmiz1	->	Ina
Zmiz1	->	Klhl4
Zmiz1	->	Mgat4a
Zmiz1	->	Npepps
Zmiz1	->	Pam
Zmiz1	->	Pcmtd2
Zmiz1	->	R3hdm1
Zmiz1	->	Rap2b
Zmiz1	->	Rif1
Zmiz1	->	Rsbn1
Zmiz1	->	Tspan2
Zmiz1	->	Tspan9
Zmiz1	->	Uap1l1
Zmiz1	->	Ube2e3
Zmiz1	->	Vamp2
Zmiz1	->	Zbtb46
Zmiz1	->	Zfp946
Zmiz1	->	Zmiz1
Zmiz1	->	Zyx
Zmiz1	->	Ahnak
Zmiz1	->	Ap3m2
Zmiz1	->	Armcx6
Zmiz1	->	Lrrfip2
Zmiz1	->	Sema4c
Zmiz1	->	Zmiz1
Batf	->	Batf
Batf	->	Ccl4
Batf	->	H3f3b
Batf	->	Ifng
Batf	->	Samsn1
Batf	->	Tox
Batf	->	Bcl3
Batf	->	Irf1
Batf	->	Maff
Batf	->	Pim1
Batf	->	Pnrc1
Batf	->	Scml4
Batf	->	Tnfrsf12a
Batf	->	Traf1
Batf	->	Usp9x
Batf	->	Maml2
Batf	->	S100a10
Batf	->	Tgif1
Gabpb1	->	Gabpb1
Gabpb1	->	Nop56
Gabpb1	->	Rad50
Gabpb1	->	Scamp2
Gabpb1	->	Scnm1
Gabpb1	->	Taf1b
Gabpb1	->	Traf4
Gabpb1	->	U2af1l4
Gabpb1	->	Zfp473
Gabpb1	->	Gabpb1
Gabpb1	->	Ildr1
Gabpb1	->	Kdm2b
Gabpb1	->	Rab24
Gabpb1	->	Snip1
Gabpb1	->	Ufc1
Gabpb1	->	Wdr75
Gabpb1	->	Zbtb6
Gabpb1	->	Zmpste24
Gabpb1	->	Adam19
Gabpb1	->	Etv5
Gabpb1	->	Gabpb1
Gabpb1	->	Gm12191
Gabpb1	->	Mgat4a
Gabpb1	->	Mrpl17
Gabpb1	->	Per1
Gabpb1	->	Trappc1
Gabpb1	->	Ahi1
Gabpb1	->	Gabpb1
Gabpb1	->	Mon1b
Gabpb1	->	Tesc
Gabpb1	->	Ankrd44
Gabpb1	->	Ap1m2
Gabpb1	->	Efr3a
Gabpb1	->	Gabpb1
Gabpb1	->	Gzmk
Gabpb1	->	Mctp2
Gabpb1	->	Rasal3
Gabpb1	->	Sh2d2a
Gabpb1	->	Sos2
Gabpb1	->	Wdr12
Smarca4	->	Atxn2l
Smarca4	->	Ehbp1l1
Smarca4	->	Gorasp2
Smarca4	->	Irf4
Smarca4	->	Naa50
Smarca4	->	Ocrl
Smarca4	->	Phb
Smarca4	->	Pold3
Smarca4	->	Repin1
Smarca4	->	Srgn
Smarca4	->	Tmem131
Smarca4	->	Txndc9
Smarca4	->	Usp34
Smarca4	->	Acsl1
Smarca4	->	Actn4
Smarca4	->	Adam19
Smarca4	->	Anapc5
Smarca4	->	Atf7ip
Smarca4	->	Dok1
Smarca4	->	Dtl
Smarca4	->	Flna
Smarca4	->	Impdh2
Smarca4	->	Khdrbs1
Smarca4	->	Lrpprc
Smarca4	->	Malt1
Smarca4	->	Ncald
Smarca4	->	Nop16
Smarca4	->	Pqlc2
Smarca4	->	Prpf3
Smarca4	->	Pygo2
Smarca4	->	Rab8b
Smarca4	->	Rpa1
Smarca4	->	Smarca4
Smarca4	->	Sp1
Smarca4	->	Stt3a
Smarca4	->	Taok3
Smarca4	->	Tcp1
Smarca4	->	Tuft1
Smarca4	->	Uchl5
Smarca4	->	Uck2
Smarca4	->	Uhrf1
Smarca4	->	1810026B05Rik
Smarca4	->	Arhgap33
Smarca4	->	Capn5
Smarca4	->	Cd2ap
Smarca4	->	Cdc27
Smarca4	->	Chd4
Smarca4	->	Extl1
Smarca4	->	Fut8
Smarca4	->	Gal3st1
Smarca4	->	Gldc
Smarca4	->	Hdac7
Smarca4	->	Irak3
Smarca4	->	Lsp1
Smarca4	->	Ltbp4
Smarca4	->	Meig1
Smarca4	->	Mon2
Smarca4	->	Mphosph8
Smarca4	->	Paics
Smarca4	->	Pax6
Smarca4	->	Rpn1
Smarca4	->	Serpini1
Smarca4	->	Smarca4
Smarca4	->	Vim
Smarca4	->	Adarb1
Smarca4	->	Atp1a1
Smarca4	->	B230219D22Rik
Smarca4	->	Cep55
Smarca4	->	Cln6
Smarca4	->	Ddx27
Smarca4	->	Ddx46
Smarca4	->	Dnajc27
Smarca4	->	Efcab6
Smarca4	->	Fam64a
Smarca4	->	Gpam
Smarca4	->	Gprc5a
Smarca4	->	Hist1h2bm
Smarca4	->	Lonrf3
Smarca4	->	Lrmp
Smarca4	->	Matr3
Smarca4	->	Nadk
Smarca4	->	Palm
Smarca4	->	Pja2
Smarca4	->	Poc5
Smarca4	->	Rbm12
Smarca4	->	Rilpl1
Smarca4	->	Rnase4
Smarca4	->	Rps6kl1
Smarca4	->	Sardh
Smarca4	->	Slc16a10
Smarca4	->	Slc35a1
Smarca4	->	Smarca4
Smarca4	->	Srek1
Smarca4	->	Susd3
Smarca4	->	Tmx2
Smarca4	->	Wsb2
Smarca4	->	Zfp652
Smarca4	->	Actr2
Smarca4	->	Asb7
Smarca4	->	Cacnb4
Smarca4	->	Cotl1
Smarca4	->	Ddost
Smarca4	->	Eed
Smarca4	->	Eif4g3
Smarca4	->	Gnai2
Smarca4	->	Hgfac
Smarca4	->	Itpr3
Smarca4	->	Nek2
Smarca4	->	Nfatc2
Smarca4	->	Nhsl1
Smarca4	->	Plekhf1
Smarca4	->	Prr7
Smarca4	->	Twist2
Smarca4	->	Uggt1
Smarca4	->	Zfp36l2
Borcs8	->	Adnp
Borcs8	->	Aicda
Borcs8	->	Dgkh
Borcs8	->	Gpr3
Borcs8	->	Rpl3l
Borcs8	->	Smyd2
Borcs8	->	Wdr26
Borcs8	->	Zfp839
Borcs8	->	Cpxm1
Borcs8	->	Fchsd1
Borcs8	->	Atp5g3
Borcs8	->	Morn4
Borcs8	->	Mospd1
Borcs8	->	Ndufa13
Borcs8	->	Rab10
Borcs8	->	Tpd52l2
Borcs8	->	Zfp746
Borcs8	->	Arpc4
Borcs8	->	Fam65b
Psmd12	->	Actr2
Psmd12	->	Ctnna1
Psmd12	->	S1pr2
Psmd12	->	Casp8ap2
Psmd12	->	Cul7
Psmd12	->	Dido1
Psmd12	->	Got2
Psmd12	->	Hnrnph2
Psmd12	->	Mrpl51
Psmd12	->	Rac2
Psmd12	->	Rps6
Psmd12	->	Top1
Psmd12	->	Uhmk1
Nup133	->	Acaa1a
Nup133	->	Gmeb1
Nup133	->	Lgi4
Nup133	->	Mafb
Nup133	->	Nup133
Nup133	->	Pepd
Nup133	->	Rims3
Nup133	->	Slc25a20
Nup133	->	Ssbp4
Nup133	->	Tom1l1
Nup133	->	Atp1b1
Nup133	->	Cd160
Nup133	->	Mthfd1
Nup133	->	Nup133
Nup133	->	Sirt7
Foxc1	->	Cyp2e1
Foxc1	->	Dna2
Foxc1	->	Foxc1
Foxc1	->	Itga3
Foxc1	->	Tmem220
Gm14295	->	Armc2
Gm14295	->	Arpp19
Gm14295	->	Chrng
Gm14295	->	Itgad
Gm14295	->	Mina
Gm14295	->	Ndufs5
Gm14295	->	Ryr1
Gm14295	->	Tet2
Gm14295	->	Atl1
Gm14295	->	Hes1
Gm14295	->	Otud3
Gm14295	->	Ppfibp1
Gm14295	->	Sgol1
Cebpb	->	Cebpb
Cebpb	->	Fbxw7
Cebpb	->	Klf2
Cebpb	->	Ptpn12
Cebpb	->	2310036O22Rik
Cebpb	->	Bloc1s1
Cebpb	->	Cebpb
Cebpb	->	Ddx3y
Cebpb	->	Fam134b
Cebpb	->	Fosl1
Cebpb	->	Gclm
Cebpb	->	Myadm
Cebpb	->	Sfxn5
Cebpb	->	Shfm1
Cebpb	->	Tox
Cebpb	->	Zfp280c
Cebpb	->	Arl9
Cebpb	->	Catsperg1
Cebpb	->	Cebpb
Cebpb	->	Eif2s3y
Cebpb	->	Fosb
Cebpb	->	Hist1h2bk
Cebpb	->	Junb
Cebpb	->	Ppef2
Cebpb	->	Serpinh1
Cebpb	->	Vill
Cebpb	->	Adrb1
Cebpb	->	Atxn7l1
Cebpb	->	Cebpb
Cebpb	->	Ddx3y
Cebpb	->	Mfsd6
Cebpb	->	Nt5c2
Cebpb	->	Krtap8-1
Cebpb	->	Slc7a14
Fos	->	Fosb
Fos	->	Jun
Fos	->	4930523C07Rik
Fos	->	Btg1
Fos	->	Ccl4
Fos	->	Cd69
Fos	->	Dusp1
Fos	->	Fos
Fos	->	Fosb
Fos	->	Gclm
Fos	->	Ier5
Fos	->	Ifng
Fos	->	Jun
Fos	->	Jund
Fos	->	Klf6
Fos	->	Ppp1r15a
Fos	->	Smek2
Fos	->	Tagap
Fos	->	Zfp36
Fos	->	Btg1
Fos	->	Ccdc73
Fos	->	Dusp1
Fos	->	Dusp2
Fos	->	Fos
Fos	->	Fosb
Fos	->	Hn1
Fos	->	Ier2
Fos	->	Ier5
Fos	->	Jun
Fos	->	Junb
Fos	->	Klf6
Fos	->	Myc
Fos	->	Pim1
Fos	->	Pnrc1
Fos	->	Ppp1r15a
Fos	->	Sepp1
Fos	->	Zfp36
Fos	->	Arl4c
Fos	->	Btg1
Fos	->	Dusp1
Fos	->	Fos
Fos	->	Fosb
Fos	->	Jakmip1
Fos	->	Jun
Fos	->	Klf6
Fos	->	S1pr2
Fos	->	Tra2b
Fos	->	Tram2
Fos	->	Tshz3
Fos	->	Zfp36
Fos	->	Zfx
Fos	->	4930523C07Rik
Fos	->	Btg1
Fos	->	Ccl4
Fos	->	Cdc42ep1
Fos	->	Dusp1
Fos	->	Dusp2
Fos	->	Fos
Fos	->	Fosb
Fos	->	Gabarapl2
Fos	->	Galnt14
Fos	->	Gclm
Fos	->	Hopx
Fos	->	Ifng
Fos	->	Inf2
Fos	->	Jun
Fos	->	Junb
Fos	->	Jund
Fos	->	Klf6
Fos	->	Lpar6
Fos	->	Plau
Fos	->	Rdh1
Fos	->	Rpl13a
Fos	->	Rtn4
Fos	->	Selk
Fos	->	Slc20a1
Fos	->	Srsf5
