Source	Interaction	Target
Zbtb33	->	Huwe1
Zbtb33	->	Rbm4b
Zbtb33	->	Usp1
Zbtb33	->	Zbtb33
Zbtb33	->	Ctif
Zbtb33	->	Cul7
Zbtb33	->	Rnd1
Zbtb33	->	S100a2
Zbtb33	->	Tsc22d1
Zbtb33	->	Zbtb33
Zbtb33	->	Zfp319
Zbtb33	->	Adnp2
Zbtb33	->	Opa1
Zbtb33	->	Rnf111
Sox8	->	Atg2a
Sox8	->	Il21
Sox8	->	Med12
Sox8	->	S1pr2
Sox8	->	Raph1
Sox8	->	Sox8
Sox8	->	Cldn12
Sox8	->	Jazf1
Sox8	->	Scyl3
Sox8	->	Armc6
Sox8	->	Bmp7
Sox8	->	Dcaf5
Sox8	->	Sox8
Sox1	->	Atf5
Sox1	->	Csrnp2
Sox1	->	Evi5
Sox1	->	Fcho2
Sox1	->	Mex3b
Sox1	->	Nfia
Sox1	->	Tgif2
Hsf5	->	Arl13b
Hsf5	->	Cacna1s
Hsf5	->	Casz1
Hsf5	->	Hsf5
Hsf5	->	Jmjd4
Hsf5	->	Rab27a
Gm14418	->	4930579G24Rik
Gm14418	->	Fam57a
Gm14418	->	Oaz3
Gm14418	->	Slc25a35
Gm14418	->	Iqsec2
Gm14418	->	Nfia
Gm14418	->	Ntm
Gm14418	->	Ppp2r5b
Gm14418	->	a
Gm14418	->	Arhgef7
Gm14418	->	BC051142
Gm14418	->	Hpse
Gm14418	->	Kcnj8
Ahr	->	9430020K01Rik
Ahr	->	Arhgef7
Ahr	->	Fosb
Ahr	->	Lrrc25
Ahr	->	Pth1r
Klf9	->	Dmc1
Klf9	->	Fiz1
Klf9	->	Igfbp4
Klf9	->	Poc5
Klf9	->	Ssfa2
Klf9	->	Vwa1
Klf9	->	Wasl
Zfp62	->	A930007I19Rik
Zfp62	->	Cdk6
Zfp62	->	Comp
Zfp62	->	Dgkh
Zfp62	->	E130308A19Rik
Zfp62	->	Fbf1
Zfp62	->	Foxp4
Zfp62	->	Gp9
Zfp62	->	Klhl7
Zfp62	->	Mark2
Zfp62	->	Sbno2
Zfp62	->	Sel1l
Zfp62	->	Stat3
Zfp62	->	Synj1
Zfp62	->	Trim25
Zfp62	->	Zfp62
Zfp62	->	Ankrd11
Zfp62	->	Bcl2
Zfp62	->	Calhm2
Zfp62	->	Kif21b
Zfp62	->	Smad1
Zfp62	->	Tgfbr1
Zfp62	->	Zcchc7
Zfp62	->	Zfp62
Cux1	->	Gab2
Cux1	->	Gm10863
Cux1	->	Pinx1
Cux1	->	Ppm1d
Cux1	->	Xab2
Cux1	->	Bnip2
Cux1	->	Cbfb
Cux1	->	Cux1
Cux1	->	Frs2
Cux1	->	Plekhg3
Cux1	->	Ptp4a1
Cux1	->	Sirt7
Cux1	->	Arrdc3
Cux1	->	Cux1
Cux1	->	Ikzf1
Cux1	->	Abcb8
Cux1	->	Ifih1
Cux1	->	Slc12a6
Cux1	->	1700037H04Rik
Cux1	->	Atp6v0a1
Cux1	->	Bcl2
Cux1	->	Cenpl
Cux1	->	Cux1
Cux1	->	Hp1bp3
Cux1	->	Kctd9
Cux1	->	Mafb
Cux1	->	Ndufc2
Cux1	->	Rel
Cux1	->	Rftn1
Cux1	->	Slc22a17
Cux1	->	Trps1
Cux1	->	Zufsp
Cux1	->	Cast
Cux1	->	Cux1
Cux1	->	Hibch
Cux1	->	Hoxb7
Cux1	->	Lin28a
Cux1	->	Mga
Cux1	->	Ndc80
Cux1	->	Ptprk
Cux1	->	Rb1cc1
Cux1	->	Rorb
Cux1	->	Rorc
Cux1	->	Sos2
Nr1h3	->	Apbb2
Nr1h3	->	Ero1l
Nr1h3	->	Fgfbp3
Nr1h3	->	Lepr
Nr1h3	->	Mettl16
Nr1h3	->	Nr1h3
Nr1h3	->	Pcnx
Nr1h3	->	Plekho2
Nr1h3	->	Serac1
Nr1h3	->	Suv39h2
Nr1h3	->	Tctn3
Nr1h3	->	Tnnc1
Nr1h3	->	Zfp647
Nr1h3	->	Apbb2
Nr1h3	->	Gak
Nr1h3	->	Neurl3
Nr1h3	->	Nfkbid
Nr1h3	->	Ppp5c
Nr1h3	->	Ralgapb
Nr1h3	->	Socs3
Nr1h3	->	Tgm2
Nr1h3	->	Myh10
Nr1h3	->	Nr1h3
Nr1h3	->	Pter
Dnmt3a	->	Dnmt3a
Dnmt3a	->	Mycbp2
Dnmt3a	->	Parp3
Dnmt3a	->	2310061I04Rik
Dnmt3a	->	4930579G24Rik
Dnmt3a	->	Dnmt3a
Dnmt3a	->	Fam173b
Dnmt3a	->	Mtch2
Dnmt3a	->	Mybbp1a
Dnmt3a	->	Ptcd3
Bmyc	->	Lmo4
Bmyc	->	Lrtm1
Bmyc	->	Mast3
Bmyc	->	Mycbp2
Bmyc	->	Usp39
Bmyc	->	Zfp62
Bmyc	->	1700125H20Rik
Bmyc	->	Bzrap1
Bmyc	->	Cabp1
Bmyc	->	Dqx1
Bmyc	->	Kit
Bmyc	->	Pdzd2
Bmyc	->	3110040N11Rik
Bmyc	->	Ampd2
Bmyc	->	Crybb3
Bmyc	->	Dock9
Bmyc	->	Eef2k
Bmyc	->	G6pc3
Bmyc	->	Grsf1
Bmyc	->	Mxi1
Bmyc	->	Prkrir
Bmyc	->	Rrp12
Bmyc	->	Slc25a1
Bmyc	->	Tcerg1
Bmyc	->	Cd63
Bmyc	->	Phf20l1
Bmyc	->	Pkn2
Bmyc	->	Qser1
Bmyc	->	Rab3il1
Bmyc	->	Sfxn2
Bmyc	->	Asns
Bmyc	->	Dpcr1
Bmyc	->	Lcmt1
Bmyc	->	Nsd1
Bmyc	->	Tubb3
Carf	->	Carf
Carf	->	Lrrc20
Carf	->	Prkcz
Carf	->	Psmb11
Carf	->	Tmem57
Etv5	->	Aifm1
Etv5	->	Calcb
Etv5	->	Card10
Etv5	->	Dsn1
Etv5	->	Enc1
Etv5	->	Etv5
Etv5	->	Hmga1-rs1
Etv5	->	Hspb6
Etv5	->	Irgq
Etv5	->	N4bp2
Etv5	->	Neurl2
Etv5	->	Npas4
Etv5	->	Orc1
Etv5	->	Paqr4
Etv5	->	Ust
Etv5	->	Zbtb34
Etv5	->	3110001I22Rik
Etv5	->	Cd93
Etv5	->	Man1a
Etv5	->	Atp1b1
Etv5	->	Endod1
Etv5	->	Etv5
Etv5	->	Fos
Etv5	->	Nmnat3
Etv5	->	Pdzk1ip1
Etv5	->	Cbfa2t2
Etv5	->	Etv5
Etv5	->	Gpam
Etv5	->	Ppm1k
Etv5	->	Prkcz
Etv5	->	Rnf122
Etv5	->	Supt7l
Etv5	->	Timp2
Etv5	->	Tm9sf4
Etv5	->	Tmem8b
Etv5	->	Zfp174
Etv5	->	Zfp661
Etv5	->	Adck1
Etv5	->	AI504432
Etv5	->	Hapln1
Etv5	->	Sdc4
Etv5	->	Acoxl
Etv5	->	Enthd1
Etv5	->	Foxp3
Etv5	->	Hoxc4
Etv5	->	Pard3b
Etv5	->	Piwil2
Etv5	->	Trip4
Pax9	->	2610507B11Rik
Pax9	->	Abcb10
Pax9	->	Alg9
Pax9	->	B9d1
Pax9	->	Hsf2
Pax9	->	Orai2
Pax9	->	Pigm
Pax9	->	Tcf4
Pax9	->	Trappc9
Thrb	->	Adat2
Thrb	->	Ascl4
Thrb	->	Ero1l
Thrb	->	Itpkc
Thrb	->	Jdp2
Thrb	->	Mcam
Thrb	->	Med9
Thrb	->	Ndst1
Thrb	->	Rap1gap2
Thrb	->	Ric8b
Thrb	->	Thrb
Thrb	->	Whrn
Thrb	->	Wwp2
Thrb	->	Dhx8
Thrb	->	Nrbf2
Thrb	->	Polb
Thrb	->	Bcl2l2
Thrb	->	Oprm1
Thrb	->	Thrb
Thrb	->	Tmem29
Thrb	->	Atp2b2
Thrb	->	Cdc42ep1
Thrb	->	Fndc5
Thrb	->	Intu
Thrb	->	Fbxo11
Thrb	->	Map4k5
Thrb	->	Slc24a5
Thrb	->	Adamts14
Thrb	->	Hdhd3
Thrb	->	Il11
Thrb	->	Khk
Thrb	->	Slc41a1
Thrb	->	Sytl1
Thrb	->	Thrb
Zscan22	->	Aven
Zscan22	->	D10Jhu81e
Zscan22	->	Izumo4
Zscan22	->	Mapk14
Zscan22	->	Rap1gds1
Zscan22	->	Trub1
Zscan22	->	Wdr33
Zscan22	->	Zscan22
Zfp850	->	2010111I01Rik
Zfp850	->	Atl2
Zfp850	->	Cul9
Zfp850	->	Prss36
Zfp850	->	Tcf12
Zfp850	->	Arhgef19
Zfp850	->	Fbxo8
Zfp850	->	Pik3ip1
Zfp850	->	Ube2h
Hesx1	->	Fam161a
Hesx1	->	Hesx1
Hesx1	->	1700016D06Rik
Hesx1	->	Batf2
Hesx1	->	Ccdc134
Hesx1	->	Ceacam1
Hesx1	->	Gchfr
Hesx1	->	Hesx1
Hesx1	->	Irs2
Hesx1	->	Med19
Hesx1	->	Mxd4
Hesx1	->	Polr3gl
Hesx1	->	Rab34
Hesx1	->	Slc16a11
Hesx1	->	Tbc1d10b
Hesx1	->	Trip4
Hesx1	->	Tspan6
Hey1	->	Csgalnact1
Hey1	->	Frmd4a
Hey1	->	Ift140
Hey1	->	Ncoa1
Hey1	->	Serpinf1
Hey1	->	Setd7
Hey1	->	Slc35a5
Hey1	->	Tanc2
Hey1	->	1700012B07Rik
Hey1	->	Clcn6
Hey1	->	Dolk
Hey1	->	Gemin8
Hey1	->	Gns
Hey1	->	Hey1
Hey1	->	Rras
Hey1	->	Slc38a9
Hey1	->	Sppl3
Hey1	->	Tmem40
Hey1	->	Trim39
Hey1	->	Wdr31
Tcf12	->	AA415398
Tcf12	->	Arhgap4
Tcf12	->	Myadm
Tcf12	->	Zmym4
Tcf12	->	Alad
Tcf12	->	Ninl
Tcf12	->	Ttc14
Tcf12	->	5430421N21Rik
Tcf12	->	Tgif1
Tcf12	->	Tspan13
Tcf12	->	Acaca
Tcf12	->	Enpp2
Tcf12	->	Fos
Tcf12	->	Ino80d
Tcf12	->	Mr1
Tcf12	->	Mt4
Tcf12	->	Tcf12
Zxdb	->	Ccnd1
Zxdb	->	Dmap1
Zxdb	->	Gbf1
Zxdb	->	Lrrc8d
Zxdb	->	Dgkg
Zxdb	->	Lpcat1
Zxdb	->	Pex10
Zxdb	->	Setbp1
Zxdb	->	Ttll11
Zxdb	->	Cacna1i
Zxdb	->	Calcb
Zxdb	->	Eya1
Zxdb	->	Mex3a
Zxdb	->	Uckl1os
Zscan20	->	Alg11
Zscan20	->	Hipk3
Zscan20	->	Jakmip1
Zscan20	->	Pum2
Zscan20	->	Smarcad1
Zscan20	->	Znrf3
Zscan20	->	Bbx
Zscan20	->	Gpr174
Zscan20	->	Nek7
Zscan20	->	Rnf2
Zfp867	->	Epc2
Zfp867	->	Mtif3
Zfp867	->	Zfp867
Zfp867	->	Prkab2
Zfp867	->	Qpctl
Zfp867	->	Slc6a13
Zfp867	->	Stat3
Zfp667	->	Cep164
Zfp667	->	Ttc5
Zfp667	->	2810459M11Rik
Zfp667	->	Ankhd1
Zfp667	->	Lars
Zfp667	->	Hic1
Zfp667	->	Prkacb
Zfp667	->	Spred1
Zfp667	->	Stk38l
Zfp667	->	Zfp367
Otx1	->	Ankhd1
Otx1	->	Hectd3
Otx1	->	Sel1l
Otx1	->	Tgif1
Otx1	->	Gtsf1
Otx1	->	Otx1
Otx1	->	Phldb1
Otx1	->	Pipox
Otx1	->	Slc16a1
Zscan21	->	1810062O18Rik
Zscan21	->	BC023829
Zscan21	->	BC100451
Zscan21	->	Bre
Zscan21	->	Car11
Zscan21	->	Fdft1
Zscan21	->	Klhl21
Zscan21	->	Nfix
Zscan21	->	Sept4
Zscan21	->	Ybx2
Zscan21	->	Zcchc7
Zscan21	->	1110051M20Rik
Zscan21	->	Abhd12
Zscan21	->	Alas1
Zscan21	->	Bre
Zscan21	->	Ccnt2
Zscan21	->	Dapk2
Zscan21	->	Depdc1a
Zscan21	->	Gabarapl1
Zscan21	->	Ncaph
Zscan21	->	Pars2
Zscan21	->	Pgk1
Zscan21	->	Ppp1r1b
Zscan21	->	Ptpn14
Zscan21	->	Rabep2
Zscan21	->	Rap2c
Zscan21	->	Spag4
Smug1	->	Ccdc125
Smug1	->	Ccdc80
Smug1	->	Mtmr10
Smug1	->	Pgk1
Smug1	->	Rabgap1
Rbbp5	->	Frrs1
Rbbp5	->	Prdm2
Rbbp5	->	Dusp4
Rbbp5	->	Krr1
Rbbp5	->	Mrps31
Rbbp5	->	Atg13
Rbbp5	->	C330027C09Rik
Rbbp5	->	Mlec
Rbbp5	->	Srf
Rbbp5	->	Zranb3
Zbtb14	->	Olfm1
Zbtb14	->	Pcx
Zbtb14	->	Phb
Zbtb14	->	Prss27
Zbtb14	->	Tmem69
Zbtb14	->	Kdm4b
Zbtb14	->	Macrod2
Zbtb14	->	Mlh3
Zbtb14	->	Nfyc
Zbtb14	->	Nudt10
Zbtb14	->	Ssx2ip
Zbtb14	->	Grhl2
Zbtb14	->	Ino80d
Zbtb14	->	Maml3
Zbtb14	->	Thumpd2
Zbtb14	->	Adcy7
Zbtb14	->	Bmp1
Zbtb14	->	Ccnt2
Zbtb14	->	Upf1
Tfcp2	->	Cables1
Tfcp2	->	Cntfr
Tfcp2	->	Mapk8ip1
Tfcp2	->	Taf15
Tfcp2	->	Wnt3
Tfcp2	->	Crocc
Tfcp2	->	Cxxc5
Tfcp2	->	Mustn1
Tfcp2	->	Plcl1
Tfcp2	->	Rltpr
Tfcp2	->	Uba5
Tfcp2	->	Vash1
Tfcp2	->	Mesp2
Tfcp2	->	Sacm1l
Tfcp2	->	Zfat
Tfcp2	->	Zfp286
Irf3	->	Nedd9
Irf3	->	Rbm43
Irf3	->	Trim26
Irf3	->	Aifm1
Irf3	->	Dync2li1
Irf3	->	Eif1b
Irf3	->	Mepce
Irf3	->	Myo18a
Irf3	->	Prr11
Irf3	->	Rpgrip1
Irf3	->	Atp6v0e2
Irf3	->	Cask
Irf3	->	Fcgr4
Irf3	->	Ints3
Irf3	->	Smagp
Zkscan1	->	Cxx1b
Zkscan1	->	Dars2
Zkscan1	->	Dgkd
Zkscan1	->	Klra6
Zkscan1	->	Polr3g
Zkscan1	->	Rbm26
Zkscan1	->	Upf3b
Zkscan1	->	Zkscan1
Tfap2c	->	Cyfip1
Tfap2c	->	Dusp14
Tfap2c	->	Exoc2
Tfap2c	->	Phf21b
Tfap2c	->	Traf3
Kdm4b	->	Alpl
Kdm4b	->	Dmpk
Kdm4b	->	Enpp6
Kdm4b	->	Hyal2
Kdm4b	->	Itga7
Kdm4b	->	Slc25a44
Kdm4b	->	Trp53bp1
Zfp451	->	Bbx
Zfp451	->	Dnmt3a
Zfp451	->	Eif4g3
Zfp451	->	Hipk3
Zfp451	->	Tmem218
Hivep1	->	Clk3
Hivep1	->	H2-Q10
Hivep1	->	Hivep1
Hivep1	->	Nr4a1
Hivep1	->	Oit3
Hivep1	->	Sema4c
Hivep1	->	Tmem88
Hivep1	->	Vrk1
Hivep1	->	Cd80
Hivep1	->	Gngt2
Hivep1	->	Hivep1
Hivep1	->	Mitf
Hivep1	->	Pglyrp2
Hivep1	->	Hivep1
Hivep1	->	Itga1
Hivep1	->	Lamb3
Hivep1	->	Mtmr14
Hivep1	->	Rad17
Hivep1	->	Rps19
Hivep1	->	Slc17a9
Hivep1	->	Bcl2l1
Hivep1	->	Ccl4
Hivep1	->	Hivep1
Hivep1	->	Msl3
Hivep1	->	Nkd1
Hivep1	->	Siglec1
Hivep1	->	Hivep1
Hivep1	->	Mafk
Hivep1	->	Nedd4l
Hivep1	->	Rab21
Hivep1	->	Snx11
Hivep1	->	Tyk2
Maf	->	Bckdk
Maf	->	Cyb561d1
Maf	->	Cytip
Maf	->	Maf
Maf	->	Rufy3
Maf	->	Spo11
Maf	->	Tmem39b
Maf	->	Zfp523
Maf	->	Abi2
Maf	->	Ap1ar
Maf	->	Atxn1
Maf	->	Havcr2
Maf	->	Ikzf2
Maf	->	Maf
Maf	->	Ppme1
Maf	->	Tgfb3
Maf	->	Tm9sf3
Maf	->	Xpr1
Maf	->	Dgkg
Maf	->	Hipk2
Maf	->	Lysmd2
Maf	->	Ccl3
Maf	->	Csf1
Maf	->	Dnajc24
Maf	->	Hrsp12
Maf	->	Il10
Maf	->	Inpp5d
Maf	->	Lcmt1
Maf	->	Lyst
Maf	->	Maf
Maf	->	Orai2
Maf	->	Ptger4
Maf	->	Rab6b
Maf	->	Sult1a1
Maf	->	Tmem110
Maf	->	Wdr60
Maf	->	Zfp143
Maf	->	AA467197
Maf	->	B3galt2
Maf	->	Ccl4
Maf	->	Fam60a
Maf	->	Gipc3
Maf	->	Kdm6b
Maf	->	Klf4
Maf	->	Klra7
Maf	->	Maf
Maf	->	Mbnl2
Maf	->	Nrg2
Maf	->	Nudt3
Maf	->	Pitpnc1
Maf	->	Pitpnm2
Maf	->	Rgs1
Maf	->	Slc25a24
Maf	->	Sytl2
Maf	->	Uggt2
Maf	->	Zfp672
Zbtb17	->	Cdk13
Zbtb17	->	Cog1
Zbtb17	->	Gmds
Zbtb17	->	Ikzf2
Zbtb17	->	Klhl25
Zbtb17	->	Mex3c
Zbtb17	->	Nbr1
Zbtb17	->	Pkn2
Zbtb17	->	Rbm27
Zbtb17	->	Shkbp1
Zbtb17	->	Srsf4
Zbtb17	->	Tob2
Zbtb17	->	Tuba4a
Zbtb17	->	Gga2
Zbtb17	->	Hccs
Zbtb17	->	March2
Zbtb17	->	Mtm1
Zbtb17	->	Rif1
Zbtb17	->	Slc1a5
Zbtb17	->	Xrcc1
Zbtb17	->	Zfp687
Zbtb17	->	Baz1b
Zbtb17	->	Galnt3
Zbtb17	->	Marcks
Zbtb17	->	Prrt1
Zbtb17	->	Sec16a
Zbtb17	->	Zfp516
Zbtb17	->	Hnrnpl
Zbtb17	->	Pth1r
Zbtb17	->	Rnf111
Sox13	->	Actn2
Sox13	->	Aldh7a1
Sox13	->	Ccr1
Sox13	->	Lzts2
Sox13	->	Sox13
Sox13	->	Fam83d
Sox13	->	Gas2
Sox13	->	Sox13
Sox13	->	Tgtp1
Irf5	->	BC005537
Irf5	->	Elk3
Irf5	->	Fkbp15
Irf5	->	Il1r2
Irf5	->	Irf5
Irf5	->	Lcp2
Irf5	->	Sik3
Irf5	->	Cox10
Irf5	->	Dnajb2
Irf5	->	Gpr19
Irf5	->	Irf5
Irf5	->	Itgb1
Irf5	->	Phf8
Irf5	->	Scml4
Irf5	->	Sox8
Irf5	->	Stat6
Irf5	->	Thbs3
Irf5	->	Adam4
Irf5	->	Cntn1
Irf5	->	Crk
Irf5	->	Dennd4a
Irf5	->	Fam109a
Irf5	->	Irf5
Irf5	->	Kbtbd7
Irf5	->	Khnyn
Irf5	->	Otud4
Irf5	->	Scamp1
Irf5	->	Trp73
Irf5	->	Ubash3b
Irf5	->	Vav2
Irf5	->	Zfp512
Irf5	->	Agk
Irf5	->	Aptx
Irf5	->	Heatr5a
Irf5	->	Irf5
Irf5	->	Nr4a3
Irf5	->	Pcgf5
Irf5	->	Stim2
Irf5	->	Celf4
Irf5	->	Dnm1
Irf5	->	Gpr171
Irf5	->	Hes1
Irf5	->	Met
Irf5	->	Ocln
Irf5	->	Phex
Irf5	->	Pink1
Irf5	->	Tm4sf5
Irf5	->	Apol7e
Irf5	->	Avl9
Irf5	->	Dpf2
Irf5	->	Fam169b
Irf5	->	Irf5
Irf5	->	Samd8
Irf5	->	Sgip1
Irf5	->	Slc2a6
Irf5	->	Taok1
Irf5	->	Vps13c
Foxk2	->	Arid3a
Foxk2	->	BC005537
Foxk2	->	H13
Foxk2	->	Ikzf2
Foxk2	->	Insrr
Foxk2	->	Tbc1d17
Foxk2	->	Aff3
Foxk2	->	Arhgap21
Foxk2	->	Cdkn2a
Foxk2	->	Ddx42
Foxk2	->	Tulp4
Foxk2	->	Amd2
Foxk2	->	Gm13889
Zfp160	->	Ksr2
Zfp160	->	Prr12
Zfp160	->	Zfp36l1
Zfp160	->	Aldoc
Zfp160	->	Arhgap9
Zfp160	->	C1qtnf6
Zfp160	->	Rab19
Zfp160	->	Prc1
Zfp160	->	Rgs3
Zfp160	->	Lgr5
Zfp160	->	Lmo4
Zfp160	->	Plxnc1
Zfp160	->	Sox13
Zfp160	->	Eno3
Zfp160	->	Pcbp4
Zfp160	->	Rab11fip1
Setbp1	->	Acot2
Setbp1	->	Cstf3
Setbp1	->	Cyb561d1
Setbp1	->	Efcab8
Setbp1	->	Hbp1
Setbp1	->	Hipk2
Setbp1	->	Hivep2
Setbp1	->	Irf2bp2
Setbp1	->	Osbpl3
Setbp1	->	Phip
Setbp1	->	Plekhf2
Setbp1	->	Ppp1r16b
Setbp1	->	Rnaseh2a
Setbp1	->	Setbp1
Setbp1	->	Tgds
Setbp1	->	Trim8
Gm4724	->	Arid4a
Gm4724	->	Ccdc6
Gm4724	->	Fam134c
Gm4724	->	Lrp1
Gm4724	->	Lrrc56
Gm4724	->	Smad3
Gm4724	->	Snd1
Gm4724	->	Zfp12
Gm4724	->	Zfp438
Zc3h11a	->	Bcl2
Zc3h11a	->	Fbrs
Zc3h11a	->	Git1
Zc3h11a	->	Kcnip2
Zc3h11a	->	Pex16
Zc3h11a	->	Rnf44
Zc3h11a	->	Wac
Zc3h11a	->	Abr
Zc3h11a	->	Agfg1
Zc3h11a	->	Calr3
Zc3h11a	->	Med7
Zc3h11a	->	Ptprj
Zc3h11a	->	Tigd2
Zc3h11a	->	2810429I04Rik
Zc3h11a	->	Ankmy2
Zc3h11a	->	Basp1
Zc3h11a	->	Cdyl2
Zc3h11a	->	Cnksr3
Zc3h11a	->	Crem
Zc3h11a	->	Degs2
Zc3h11a	->	F2rl1
Zc3h11a	->	Gtpbp3
Zc3h11a	->	Myo1b
Zc3h11a	->	Phactr4
Zc3h11a	->	Rassf3
Zc3h11a	->	Srebf2
Zc3h11a	->	Stag2
Zc3h11a	->	Zcchc2
Tmem33	->	Bcl9l
Tmem33	->	Cbx4
Tmem33	->	Mbnl3
Tmem33	->	Emilin2
Tmem33	->	Itga3
Tmem33	->	Mllt3
Nr4a3	->	Adal
Nr4a3	->	Aipl1
Nr4a3	->	Cdc25a
Nr4a3	->	Nr4a3
Nr4a3	->	Orc5
Nr4a3	->	Pcgf2
Nr4a3	->	Pea15a
Nr4a3	->	Gpld1
Nr4a3	->	Nr4a1
Gbx1	->	Casz1
Gbx1	->	Cdh17
Gbx1	->	Egr1
Gbx1	->	Fos
Gbx1	->	Gbx1
Gbx1	->	Gprc5c
Gbx1	->	Itpr3
Gbx1	->	Kmo
Gbx1	->	Mtss1
Gbx1	->	Nr4a3
Gbx1	->	Rasgef1a
Gbx1	->	Zfp507
Barx2	->	Aldh1a3
Barx2	->	Barx2
Barx2	->	Gtf2ird1
Barx2	->	Hist1h2bf
Barx2	->	Neurl1b
Barx2	->	Prex2
Barx2	->	Whrn
Nup133	->	Jrk
Nup133	->	Rgl2
Nup133	->	Gpd2
Nup133	->	Ints4
Nup133	->	Klf1
Nup133	->	Pfkm
Nup133	->	Rhbdl3
Rfx4	->	Dhrs9
Rfx4	->	Gca
Rfx4	->	P4htm
Rfx4	->	Rfx5
Rfx4	->	Tgif2
Gm14410	->	Chst11
Gm14410	->	Dirc2
Gm14410	->	Lmo2
Gm14410	->	Lrrc49
Gm14410	->	Scrn2
Gm14410	->	Tgfb3
Gm14410	->	Tmem108
Gm14410	->	Wsb2
Gm14410	->	Zbtb7b
Nr6a1	->	Mitf
Nr6a1	->	Nr6a1
Nr6a1	->	Otub2
Nr6a1	->	Eno3
Nr6a1	->	Nr6a1
Nr6a1	->	Pick1
Nr6a1	->	Fam20a
Nr6a1	->	Nr6a1
Nr6a1	->	Pcx
Nr6a1	->	Ppp2r3a
Zfp583	->	Elovl6
Zfp583	->	Hoxb4
Zfp583	->	Kctd1
Zfp583	->	Adamts6
Zfp583	->	Bfsp2
Zfp583	->	Ccdc158
Zfp583	->	Cnnm4
Zfp583	->	Coro6
Zfp583	->	Ednrb
Zfp583	->	Efcab5
Zfp583	->	Hey1
Zfp583	->	Hmx2
Zfp583	->	Jph3
Zfp583	->	Kifc2
Zfp583	->	Nos3
Zfp583	->	Sbf2
Zfp583	->	Sh3bp5l
Zfp583	->	Sh3pxd2a
Zfp583	->	Ttc30a1
Zfp583	->	Zfp608
Lyl1	->	Casq1
Lyl1	->	Ecm1
Lyl1	->	Emilin1
Lyl1	->	Gpr137
Lyl1	->	Gprc5a
Lyl1	->	Lyl1
Lyl1	->	Nlgn2
Sp9	->	Hoxb4
Sp9	->	Smox
Sp9	->	Sp9
Sp9	->	Thra
Sp9	->	Tmem69
Sp9	->	Zhx1
Sp9	->	1190002N15Rik
Sp9	->	4833418N02Rik
Sp9	->	Aph1b
Sp9	->	BC048403
Sp9	->	Chn2
Sp9	->	Dnajb12
Sp9	->	H6pd
Sp9	->	Hes7
Sp9	->	Kidins220
Sp9	->	Luzp1
Sp9	->	Nap1l3
Sp9	->	Pcnx
Sp9	->	Pde11a
Sp9	->	Plk3
Sp9	->	Tusc1
Zfhx2	->	Dhrs3
Zfhx2	->	Lrp12
Zfhx2	->	Rasgef1b
Zfhx2	->	Stk40
Zfhx2	->	Zfhx2
Zfhx2	->	Bag3
Zfhx2	->	Cacna1b
Zfhx2	->	Fam84b
Zfhx2	->	March5
Zfhx2	->	Nos1
Zfhx2	->	Rnf169
Zfhx2	->	Specc1
Zfhx2	->	Stoml2
Zfhx2	->	Zfhx2
Zfhx2	->	Zfp385a
Zfhx2	->	Zfp395
Zfhx2	->	Cdc42ep3
Zfhx2	->	Eif4e3
Zfhx2	->	Zbtb38
Zfhx2	->	Zfp280c
Zfhx2	->	Camta2
Zfhx2	->	Ecscr
Zfhx2	->	Fxyd6
Zfhx2	->	Klhl24
Zfhx2	->	Nckipsd
Zfhx2	->	Ripk4
Zfhx2	->	Rorc
Zfhx2	->	Rph3al
Zfhx2	->	Ryk
Zfhx2	->	Zfhx2
Gm9833	->	Cdk19
Gm9833	->	Gtf2ird1
Gm9833	->	Lsm14b
Gm9833	->	Map3k8
Gm9833	->	Nr1d2
Gm9833	->	Wasl
Gm9833	->	Myh7
Gm9833	->	Tmem38a
Gm9833	->	Tyro3
Zfp963	->	Bcl2a1a
Zfp963	->	Ccdc126
Zfp963	->	Chrna4
Zfp963	->	Dpy19l3
Zfp963	->	Fam81a
Zfp963	->	Scfd2
Zfp963	->	Sirpa
Zfp963	->	Slc15a2
Zfp963	->	Tgfbi
Zfp963	->	Vps37b
Pou3f3	->	Camta2
Pou3f3	->	Ctbs
Pou3f3	->	Klhl15
Pou3f3	->	Nup93
Pou3f3	->	Rel
Pou3f3	->	Rttn
Pou3f3	->	B4galt1
Pou3f3	->	Pou3f3
Pou3f3	->	Tctn3
Elf5	->	Asb1
Elf5	->	Cpeb4
Elf5	->	Homer1
Elf5	->	Pex11a
Elf5	->	Slc24a5
Elf5	->	Smurf1
Elf5	->	Stk38l
Elf5	->	Tmem69
Gm14295	->	Atp13a3
Gm14295	->	Fam83f
Gm14295	->	Kcnq5
Gm14295	->	Klhdc9
Gm14295	->	Klhl21
Gm14295	->	Manbal
Gm14295	->	Sun2
Gm14295	->	Gipc1
Gm14295	->	Tnks2
Gm14295	->	Tsc22d1
Gm14295	->	Tshb
Gm14295	->	Tshz2
Gm14295	->	Ubr5
Gm14295	->	Wdr46
Rfxank	->	Cep120
Rfxank	->	Dyrk1b
Rfxank	->	Shf
Rfxank	->	Bace1
Rfxank	->	Chd8
Rfxank	->	Emid1
Rfxank	->	Fxn
Rfxank	->	Josd2
Rfxank	->	Npas4
Rfxank	->	Npepps
Rfxank	->	Otub1
Rfxank	->	Pik3ip1
Rfxank	->	S100b
Rfxank	->	Tfdp1
